receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BierwischManfred+ZeibigBrigitte,0.00012475594022481738,9.508374767993093e-05,0.00411386535672475,8.297569426224673e-05,0.0001328610162352195,0.0001270336246871828,0.00011727956002702318,0.0038667201372930113,0.00010354046924551198,0.0016941416817119,0.00552771865430675,0.00016625760074071434,0.00011011459956682393,9.817197389381419e-05,0.00012270890738098702,0.6986588945736625,0.00016118829526007406,0.00011338710090463396,0.007660941625457831,0.0001664761153502029,0.07189279525792788,0.00017124353056146695,0.00014056317156845556,0.19144839169361444,0.00010601025232635058,7.319003811540823e-05,9.153613367209943e-05,9.797214808811449e-05,9.768171777637229e-05,9.855712461944062e-05,0.007596810579057586,8.082102400976715e-05,0.00014439800713234765,0.0001451859997307262,1.985693225475049e-05,0.00016025342137661628,0.00021001340108985002,8.477324118830766e-05,0.004040618730605309,5.521092066775471e-05
DohertyMonika,0.00039768667179465995,0.00182607338679814,0.0004077660138345,0.000264503057983,0.00042352336299689993,0.00040494728601160005,0.00037385408512536,0.00028071334983230004,0.00033005774743964,0.04956590194053218,0.06275738142574688,0.0032953898891737803,0.0003510142165481,0.00031294450180892,0.06180019613113892,0.6318541967032116,0.00051382272105628,0.06396582209585022,0.00033032149994858,0.01501638373862122,0.00031325795749550004,0.00607669127925606,0.00044807565697657994,0.00039180994480508,0.00809768180680796,0.00023330915236736,0.00029179131898190004,0.03686366616614792,0.03561953809413489,0.01249795847095598,0.0016488631295884053,0.00025763457829396,0.00046030002873424,0.00046281192639045993,6.329828692896923e-05,0.0005108426073831801,0.00066946335670448,0.00027023312945808,0.0001742764749062796,0.00017599680822818779
JohnsonUwe,0.011637560451640458,0.003933211294326534,0.005096291705596596,0.006467752172831527,0.007542764233572351,0.007967175377246054,0.009515303878188552,0.002416626784869417,0.006942010861139326,0.12282769039847806,0.007916070919821721,0.009686778482975804,0.011411023517003198,0.006449267942922013,0.006379384646755714,0.576156730078846,0.02052756314042907,0.00821624445609187,0.014394182683579297,0.015413008976132235,0.00645989683061767,0.012643268045218366,0.002717892477098469,0.004158616232596259,0.008523129810388195,0.00751039756737644,0.0048987271214543365,0.0069854836263994104,0.006727460054788652,0.0073684370684759005,0.0034574894448854204,0.006241687976044189,0.012158876004544858,0.00819180139680443,0.00177174132758141,0.006964929765630632,0.02281811441058196,0.0026887591754170144,0.0028731177450051285,0.003943531916643834
JohnsonUwe+BaumgärtnerKlaus+BaumgärtnerSabine,0.0005638453135886,0.0004297392607613,0.0005781359352672,0.0465408639032113,0.0006004769089782,0.0005741395064554,0.0005300551635604,0.0003979990228248,0.0004679601487966,0.0076568205575386,0.0009632234312444,0.0007514156749347,0.0004976725020994,0.0235266207885655,0.0005545935707564,0.7418665183715561,0.0238114285293266,0.0005124628562878,0.0004683341005196,0.000752403270702,0.0004441411890449,0.000773950018055,0.0006352874693518,0.0005555132139551,0.0004791225480636,0.0003307887377417,0.0004137055109524,0.0004427936374184,0.0004414810123852,0.0004454374896883,0.0001784882630936,0.0003652776416516,0.000652619341944,0.1391537248692868,8.974513096460138e-05,0.0007242792645139,0.0009491738171502,0.0003831400306521,0.0002470914431233,0.0002495305539866
JohnsonUwe+BaumgärtnerKlaus+SpottMargot,0.0001237922609802,9.434927175863412e-05,0.0001269297675369,8.233474719213663e-05,0.000131834729202,0.0001260523514327,0.0001163736322002,0.0102230944714551,0.0001027406692439,0.1435810480400803,0.0002114757425648,0.0001649733412593,0.000109264017591,9.741364292001064e-05,0.0001217610404741,0.5277625192838671,0.0001599431937095,0.0001125112404401,0.076120676046825,0.2282187499973456,9.751121568498632e-05,0.0001699207571858,0.0001394773891139,0.0001219629481749,0.0001051913744461,7.262468050184953e-05,9.082906135163576e-05,9.72153606719044e-05,9.692717379374276e-05,0.0051656527036403,3.918710524729362e-05,8.019672072430587e-05,0.0001432826024295,0.0001440645081665,1.9703547065707128e-05,0.0001590155412742,0.0002083911492327,8.411840893840478e-05,5.424893614602197e-05,0.0051226413281305
JohnsonUwe+SchmidtElisabeth,0.00020092297740354446,0.00015313507037917852,0.08760222339540456,0.00013363470719916423,0.0002139764320219183,0.0002045912527813837,0.031205890076347664,0.0009052227906191835,0.00016675486012998706,0.0405300377038808,0.0003432390321358333,0.0002677625778508167,0.11680211692499172,0.00015810874621916958,0.013187489889359671,0.5571514491759962,0.017137937771914982,0.00018261313947744964,0.0001668881156378123,0.0008691004528316166,0.04048993499447382,0.0035232584882232496,0.00022638097147057685,0.00019795388246554192,0.07206480322680438,0.00011787463064227312,0.00014742153747766772,0.00015778692109584837,0.00015731917484779426,0.00015872904237818286,6.360324789100986e-05,0.00013016454969269397,0.0017734523678114835,0.00023382616724016664,0.00977437793942986,0.00025809267682228335,0.0026284270391583333,0.000136529707467388,8.804958957148715e-05,8.891875245192487e-05
JäckelIne,0.000253596558599,0.0001932806658095,0.0002600239463782,0.0001686681249354,0.0002700720817663,0.0002582265019925,0.000238399011408,0.0001790050924991,0.0002104709934379,0.0034437518525143,0.0004332219164346,0.0003379587001052,0.0002238344999953,0.0001995582309387,0.0002494354702885,0.8527556922408527,0.000327654113229,0.000230486648789,0.0002106391829533,0.0003384028837879,0.0001997581151416,0.0003480938058299,0.0002857285714114,0.0002498490914444,0.0002154914236367,0.0001487764170295,0.0001860692841149,0.0001991520367602,0.0001985616670557,0.0002003411427453,8.027735299028758e-05,0.0001642882376133,0.0002935238002402,0.1352590055536631,4.036400731752843e-05,0.0003257537564272,0.0004269029248636,0.0001723220729042,0.0001111325005728,0.0001122295215217
KlemmEberhardt,0.0015170546921936313,0.03663992114889917,0.00054343526746535,0.0021454292601258414,0.02932313340625533,0.03270692617199205,0.004684405810433767,0.002426611680775991,0.008029746276348544,0.032856289848398126,0.0033641176151552373,0.019537613704865318,0.00866712335602336,0.03345014731781689,0.04383348323063005,0.6228131961264913,0.0027078177211447654,0.0029947565627796765,0.005380003298344606,0.00122142621354585,0.012439391727377947,0.0025175159823746874,0.0035946833029042377,0.00036922186062020616,0.0003184488041276888,0.01280811958149258,0.011235166880745988,0.009813230183567886,0.0021519315650924717,0.004368514579282062,0.00011863222501781905,0.0057424447938153236,0.009699294854773268,0.012414551570171,5.964910177462198e-05,0.0018445769964872748,0.0016707966115992374,0.0024744621235149376,0.00016422932899073255,0.011352499216583383
KlemmEberhardt+KlemmErika,0.031060355514331,0.00036546638892539997,0.0004916684879939001,0.0003189275569225,0.0005106680901545,0.00048826977500719996,0.00045077879599485,0.00033847329985609996,0.00039797086595884997,0.09411369359640495,0.01497461799498075,0.0006390320791585999,0.00042323936586,0.00037733637627985,0.0223721587156102,0.7417483289840323,0.0060946754479186994,0.00043581763791874996,0.0145537455424677,0.00063987196764855,0.000377714329023,0.0289691094377888,0.0005402722966067501,0.0004724292771037,0.0004074637890505,0.0002813151520424,0.00035183068658535,0.00037656832056675,0.0003754520149956,0.00037881675172055,0.0001517931148828068,0.0003106458097711,0.0005550119712605,0.0005580407202997,7.632262614116498e-05,0.0334667215640946,0.00080721302215195,0.00032583665548065,0.00021013583281335001,0.0002122101441942
KlemmErika,0.0026871303897318317,0.0002548634411902685,0.0005098983642493835,0.008147194271004314,0.036352612083770754,0.003458054306191568,0.0034084605560548895,0.018260413286918593,0.002339657631575375,0.04371564882443256,0.05971192709040858,0.002309434416191281,0.002069542488776886,0.0018050524816990304,0.001346804534268717,0.677120156136401,0.0017178393425933618,0.005904167467107806,0.0003172089762361506,0.0009679154332286717,0.006951529894030628,0.0014711638848833618,0.03512286287687833,0.026813837185558957,0.0008794469815214543,0.0003607071140833905,0.006934150734635518,0.008860255378356422,0.0049391048975776074,0.0008391534348129856,0.00024844600091618134,0.0011338770657751307,0.003258944665905802,0.0010581834859340587,0.0003078009900438711,0.00026666666601478877,0.0009959730325228367,0.020998500552449926,0.006063540950818332,9.187268524814445e-05
KlemmIne,0.025470692110802065,0.0001523375558584505,0.001031931754700297,0.00013293874892386507,0.005682203286425251,0.012119326623310849,0.01530601803072207,0.04602090989295675,0.0004090660243735246,0.07906749253483417,0.029256681463820322,0.0022522828146126464,0.00017641909760227422,0.00768925050352073,0.0014017113804554611,0.6850528353050174,0.0002582463515801005,0.00018166210566104949,0.00046729758339046835,0.0036176286390076848,0.012834547959163129,0.011230788798210054,0.03714096164569786,0.00019692295535453554,0.004122434971273478,0.00011726074951542935,0.0036736976125719785,0.00015696518012921678,0.0013616142977531756,0.004513568126538966,6.327200754460695e-05,0.0012233549088247807,0.0007942209265847732,0.0042648817037744926,3.181360222271773e-05,0.0002567485519464323,0.00033647104789388463,0.001757496441588098,8.759103474108023e-05,8.845567109458579e-05
MenzhausenJoachim,0.00014417267064551604,0.00010988236562766001,0.006270444613841724,0.03883344433673973,0.00015353920222793737,0.000146804848730475,0.00013553268366031483,0.0027244540763393596,0.00011965527207857738,0.021634878047235975,0.000246291830692025,0.010600583979177675,0.00012725258507134197,0.00011345123633643173,0.00014180704227175313,0.6459450604899457,0.00018627527444841908,0.0630755354800366,0.00011975088982570326,0.00019238607881502347,0.00011356487289173066,0.0001978954836725776,0.18144026686097375,0.007218077911247236,0.000122509446573527,8.458116896663244e-05,0.00010578260905489549,0.00011322031009738,0.0010111246268475855,0.00011389633104383789,4.563863341403968e-05,9.339982412700743e-05,0.00016687178411423678,0.0007800442077383249,2.294741996923055e-05,0.010593645323011125,0.00653037905137625,9.796715538655644e-05,6.318015312039348e-05,6.380382262458607e-05
MenzhausenJoachim+MenzhausenIngelore,7.50699488958593e-05,5.721516800161982e-05,7.697259171870925e-05,4.992933496106076e-05,0.0010009225902879594,7.644051013633527e-05,0.005328158982642076,5.29892961491559e-05,6.230386882508103e-05,0.00163992082212982,0.00012824285671291533,0.006850185510489222,6.625974961411043e-05,0.001934113066294293,0.012447460207397842,0.6276166886376309,9.699255254683895e-05,0.0019297210794799301,0.028612595328854823,0.0012251981798247983,5.9132630103720125e-05,0.0020231469627322255,0.11270354209062985,0.020491751070414836,0.0013047847911085235,4.404096839885815e-05,0.0039982713184222455,0.009916930398165253,0.014517144986946043,5.9305218614623165e-05,2.3763795612083064e-05,4.8632795610319533e-05,0.0021646274193693645,0.008376143260180687,1.1948600498753622e-05,9.643000671112098e-05,0.00012637230146196374,0.1346405312162704,3.289757236753396e-05,3.322231378764755e-05
ZeibigBrigitte,0.0003112382727966143,0.00023721276394224287,0.0003191265859584571,0.006983743989207429,0.003719827691788757,0.0003169205880176,0.004364850842045615,0.0002196923969276714,0.00025831039992532857,0.012327886742474498,0.0005316919194552,0.0004147756684019,0.0002747113902320857,0.003787819401653243,0.0003061313819702143,0.7717992838826284,0.0004021288807682,0.02141466556018417,0.00025851681839785716,0.008886243464452229,0.0025250026978926856,0.0004272144523419714,0.007580178207690815,0.0345042417239277,0.00026447195839605713,0.00018259283692552856,0.050092116841836155,0.0002444186793684857,0.00024369412045431428,0.0002458780654699,9.852414728103586e-05,0.0002016304463990143,0.00036024085309414286,0.0003622067190469572,4.953862146260485e-05,0.00039979657873715716,0.0015420027586143857,0.009792046837136113,0.04343102468780626,0.01031840012488926
