year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1974,0.00032692672240805797,0.005514669258467889,0.0011075142069708198,0.002460223650888168,0.014498750155144373,0.008649833841133837,0.013617798309773714,0.015671946965720874,0.006154519304746209,0.10890347049006391,0.02090974960963963,0.018962940264852336,0.0002885586454704159,0.0002572626329424566,0.00721972195463996,0.6383553563707748,0.0004686417681970076,0.00029713433440768124,0.026306472149530878,0.0013097470637392608,0.00025752031580564483,0.006614461220147275,0.0151936471723716,0.00032209563494785287,0.0024032103261941292,0.00019179671309338243,0.0036016951365416454,0.00025673898336232035,0.00025597790192821734,0.00025827193209184015,0.0019342248181477139,0.0011598130886768558,0.00037839935404251885,0.0003804643125287379,5.20356927888598e-05,0.022329870280499518,0.0038036449303799316,0.0060714470578404935,0.03762897534189087,0.005624472087206836
1975,0.000823221351080554,0.019657438426796726,0.009673995641681764,0.0013903834066321013,0.027003167218856042,0.0003600278515201817,0.00020691345285395733,0.019026941513437364,0.000720810892901807,0.030181140341463877,0.061123862185979885,0.0013772424451847507,0.000194272488750351,0.002409321131318388,0.0002164923172995941,0.7085041948276453,0.007908126633094634,0.008867974557760932,0.002217300891739013,0.004212707464497439,0.0011906163940441023,0.0016248535319080936,0.03257675958049331,0.003971105539339887,0.0001870312895248781,0.0071746031487007625,0.0006260313435235837,0.006921177702506043,0.003472267227552116,0.0009481092302332843,0.00035473356829463404,0.00014259055147546005,0.0027919999886788227,0.002085566892646444,0.0004636562630181931,0.007001297020240985,0.00449988768259214,0.016529229116148018,0.0010306924226951293,0.000332256465888287
1976,0.02344282513423037,0.0005261598859542501,0.00027617299213560564,0.0016438350363699155,0.0007157099043153005,0.00027426391567887123,0.008436397862260381,0.0001901223817712812,0.002453737157084732,0.1205954689944608,0.09070079500288254,0.0044782801009415054,0.00023773596419825952,0.0005328273255082032,0.032100686898358044,0.6221589057134891,0.020884024658331453,0.0006736659786591931,0.0002237211388699635,0.0010220407063562707,0.0002121642915217147,0.0006923477868671236,0.01876870115209736,0.021027490099899317,0.00022887473278614264,0.0007061191573000999,0.0001976253020319639,0.0002115205720397667,0.00021089353683770564,0.003451780256350515,0.002865067185419951,0.005477869921567992,0.010232995759741594,0.00031345465333257056,4.2870854129907875e-05,0.0003459850173993,0.0004534161555240823,0.0001830243065988007,0.0001180344950309155,0.0026923880116655904
1977,0.005088702171896556,0.0002449555330957472,0.0003295430721742649,0.008220120682086406,0.03804434894444781,0.02377006303653239,0.020785609240563274,0.017209174698442537,0.005238927693076405,0.05198630323071631,0.0022961802930228296,0.0016456364713918353,0.007165029249626082,0.00025291144687700776,0.00031612369680962993,0.6445391004388678,0.004171298417974036,0.02558990093596568,0.0007860377043719222,0.0008734252802001648,0.008500756464596047,0.0016584812648189117,0.011487417814694223,0.019488294164721386,0.0007014662934361639,0.00018855277838019464,0.0002358161406999763,0.010280846335468607,0.004930066706577371,0.0004833943700454137,0.0001017400354809936,0.0004716140113798869,0.0008988037827469706,0.0008185775091721352,5.115559225200162e-05,0.06570277289456969,0.011441775781364865,0.0032774483399422736,0.0005853926534281832,0.00014223482808433836
1978,0.00031033916809743763,0.00023652750403237418,0.0003182046935109444,0.1097477505358501,0.000330501114229323,0.00031600506825393403,0.0002917411469789982,0.011472861144883734,0.00025756419319331676,0.12105503147491142,0.07266455025364409,0.0012912880866561437,0.0002739178043415991,0.00024420968375373343,0.00030524703005032,0.5969615202611992,0.0004009672114043016,0.006266638854931413,0.00025777001536443807,0.00041412103546155203,0.0008187417417512691,0.0004259803158130312,0.015265988536327253,0.02506688989530707,0.0002637079521623064,0.0001820653629865424,0.0005229860133609746,0.0056994433723685225,0.01321643711828255,0.00024516777324875926,9.8239530858351e-05,0.0006064681947981758,0.004110467988158804,0.0003611603767695564,4.939551436028261e-05,0.008643461936124181,0.0005224230931698127,0.00021087939459960486,0.00013599856388775343,0.00013734104491574042
1979,0.02800590346576626,0.00027667700202867705,0.0003722185332831844,0.00024144469365045787,0.00038660221704951903,0.028954875268188116,0.0003412629167367769,0.007941905096856822,0.00030128457616035225,0.04334696670232927,0.0630102288935604,0.001182170364009425,0.00032041414049310905,0.00028566319779075986,0.0010273633848753593,0.6655741381270276,0.0004690296226520833,0.00032993654449348445,0.0003015253357349881,0.0004844162501830333,0.0002859493276102006,0.004460146484100899,0.01846306525765647,0.00035765345328730297,0.005367985699208926,0.028809761175213697,0.0008320081796791098,0.01668626243226621,0.0002842366386141382,0.00028678391874134264,0.00011491525685265173,0.00023517498173482318,0.02477344115237065,0.00042246575384516155,0.025064281207326133,0.0024482651172807917,0.010897524014697742,0.01673631581782354,0.00015908371878612762,0.00016065408003279746
1980,0.0034748597021123486,0.00014464462486640442,0.0008780169201403993,0.004022671381542068,0.00493778807449702,0.0001932478624017456,0.00017840964811050776,0.00013396127515018447,0.00015750927680006612,0.05024396925306816,0.03965542439971982,0.00362798799740843,0.00016751006702288827,0.0010868623424944985,0.026682645818162966,0.6783971463902674,0.001340230683636503,0.0011032343836653194,0.0008652387161091513,0.0008157610000325199,0.02662271184051731,0.00334336410245297,0.04460007300404764,0.007632947107616779,0.0007817637790084887,0.00011133917063086453,0.00013924787400357048,0.00014903855762249876,0.00014859674517280248,0.00014992844378067827,6.0076819168213255e-05,0.0001229476854294978,0.030312678240793096,0.0011033025287070617,3.0207039447517105e-05,0.006813936406143683,0.004995214641550056,0.05460834971593951,8.316775394215534e-05,8.398872681580722e-05
1981,0.0006565002030268482,0.00015641229122385252,0.0002104242607803238,0.019122205058909353,0.000602295517214321,0.009819586710396427,0.024927819317430985,0.0004338884237079107,0.00017032355606759974,0.06632080120084778,0.024310908065933407,0.0034668339550859074,0.00018113796769365172,0.001364761602118698,0.001844851737984502,0.6225216921593748,0.04502969903206778,0.011984991170858057,0.01206639369351225,0.0009507683347043159,0.017107766480514767,0.01642476710028216,0.033211964376218116,0.0025046291085819472,0.0013266395266067655,0.000646750487882282,0.001793572680537013,0.00426865418720957,0.006185005326922433,0.00041828239004821857,6.496441153079768e-05,0.0001329501818436599,0.000928875256944428,0.003692488513056011,3.2664554631314296e-05,0.0002636160797778639,0.014128666464490056,0.05025566436509943,0.00037896255944704104,9.08216894362101e-05
1982,0.003561958723058306,0.012332139435103947,0.002836413760623918,0.014251112093490172,0.015250170601218043,0.00025219525476920246,0.0033233728342674106,0.00017482417396927827,0.00020555514403844822,0.07309598974753806,0.004434795510707281,0.004114956257298718,0.0002186065268935497,0.009096310652444846,0.0023156959490671443,0.63699647365944,0.02504621834833719,0.005413088568989427,0.0005617759407611067,0.00033049900313493583,0.0021386732509589184,0.004968698541574019,0.12568366492043173,0.0002440135105594898,0.0002104583149495681,0.0001453015322087918,0.0033862321909565933,0.00019450055769262527,0.0028788884518455957,0.003044114174517514,7.840236123468073e-05,0.002166297106306724,0.000286668134413877,0.0005108731583661818,0.0009735268726827098,0.004103036377439091,0.005357067271953637,0.021824962919539684,0.007882859925790972,0.00010960824142531938
1983,0.0942325500497639,0.0089712749178266,0.00036736124595569995,0.00023829394712416666,0.0003815572290069,0.0003648218205747,0.017733226443271466,0.00025289799162279996,0.00029735294561836667,0.026238493950238268,0.01800847180481663,0.00047746729053796665,0.0003162328775924,0.00028193541933136664,0.00035240187077790005,0.7185838082513366,0.00046290899340176666,0.007546728664798267,0.00029759056338696667,0.004088643655429,0.00028221781528313335,0.0004917861450849333,0.059370641019083764,0.0097877005276971,0.0003044457980989333,0.0002101909869843,0.0002628782656313667,0.0002813615491106,0.0002805274761214,0.0002830415153689333,0.00011341566354673817,0.00023210605217763332,0.00041468976406129995,0.00041695276250010006,5.702617865186298e-05,0.00046022417359116663,0.026697752776128136,0.00024345623658699999,0.00015700774657579367,0.00015855761530233158
1984,0.0042191431410878505,0.0003137880629454,0.0004221447091551,0.00027382999733805,0.00043845769590125004,0.0004192265870051,0.00038703697384585,0.0002906118984919,0.00034169628431525,0.03549293441252615,0.0007033288374405,0.00054867053265475,0.00036339172301435,0.026418604874437097,0.0004049544879407,0.6690154227592822,0.09186312969896325,0.0003741913799571,0.00034196933729759997,0.015779124429628002,0.00413173729108335,0.0005651247143484,0.1413389038958167,0.00040562599525755,0.00034984687227315,0.0002415361283869,0.0003020805003518,0.00032332013957470004,0.00032236168382215,0.000325250634082,0.00013032899585532635,0.0002667193204737,0.00047653118494804997,0.0004791316574483,6.553031890609136e-05,0.0005288560022203,0.00069307005590885,0.00027976212329815,0.000180421833394299,0.00018220282932131948
