year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1974,0.00042768665205049025,0.0018007321956556785,0.19716271321305218,0.002405093153920907,0.002050041703068818,0.000435205171781105,0.006319966078817534,0.0077053064089142535,0.0004081557844083986,0.02880223205280112,0.0002933427993603134,0.0005804784215308686,0.035064494151227456,0.0020309491393765183,0.03190280826028164,0.005545869114417174,0.04013284766450971,0.00048334391843574744,0.002165835598269992,0.0073195943069262566,0.0004777793782986093,0.00153916993090604,0.03267560206238304,0.00047020659253003353,0.010024504488415336,0.01717766408335697,0.0052216996272042475,0.00047432789574251844,0.000589272418890848,0.000902853949436117,0.0005214748752887676,0.0014223247927643236,0.0003212024733128866,0.5375178637095532,0.0006982386415569601,0.0046698935185514046,0.0062430258869187105,0.0002370709520491898,0.002475286953983009,0.003303841980049913
1975,0.00033873460924604986,0.000511927339489852,0.12132272421502532,0.00847569482725514,0.00039719820691578916,0.00034468939607618326,0.00176045892892534,0.00922667563865905,0.0018470473785898195,0.043115614328683494,0.00023233214794071146,0.000459748113134492,0.00043280449267267995,0.0029202058903519366,0.0009882043372962052,0.007966286532657392,0.024400878519169847,0.0006796588703045395,0.015025004456655208,0.0062519479379062725,0.005176859923362722,0.002448770028250528,0.005797687105266569,0.001632196184019678,0.012927941716453579,0.002577871926246408,0.010169167884282595,0.012688861143274872,0.02451395447422227,0.0014823283278724362,0.00177181071223064,0.014883247651879553,0.03290883802190045,0.5883087831070785,0.00174801414011454,0.0002831570216985694,0.000557475218871668,0.00018776395269987,0.02529506782346596,0.007942367469851507
1976,0.02263239068161907,0.009657668852521683,0.21601031169612475,0.0007592554432125882,0.015929342122974935,0.01626679896947641,0.015706232857886054,0.0010755837020007177,0.0020921687217390415,0.019196136659213537,0.00029287764614885196,0.050055366445611926,0.0005455928599643236,0.000353300222556439,0.0005034726261398647,0.0005137897065851999,0.00038639216947594505,0.0021250960627058296,0.009995026767857565,0.021929850494509445,0.018279154385706275,0.007094162162446858,0.00021393634557855044,0.0004694609866824176,0.012669000256428547,0.0014070398096146823,0.0003783256059947203,0.0004735757547509235,0.002924520941784029,0.0005880365744095235,0.0068627085401269826,0.0007391490238961764,0.00032069314306065565,0.5091883403791274,0.01116321877023931,0.007732858651555412,0.001330193934612106,0.00023669502901670065,0.006125505327971282,0.0057767696686714005
1977,0.045118819721474634,0.0006225145786627588,0.09040223557805668,0.0007324065155198529,0.0004830015030456941,0.0004191496675714294,0.004667061222262205,0.011267460452664753,0.00039309818091541767,0.021507024317557407,0.000282520854090834,0.028092925691257667,0.003165170381358712,0.005093945396358264,0.04752005439590923,0.0019045189663461763,0.007422586696291894,0.00046551248898512356,0.04478703273523103,0.004790047294971324,0.013294107725955392,0.025513272511365676,0.0016152690738823637,0.00045285982274124705,0.0023893611973182763,0.012172752114340482,0.0003649471877950471,0.0004568290836404117,0.0005675330958873589,0.014509999682730841,0.0005022367260241942,0.0016655965456440177,0.001164949700471058,0.5624388899495203,0.0006724793579459823,0.034596765881824636,0.005594193094156735,0.00022832497678184423,0.0005448496350795529,0.002117695998361653
1978,0.007188146093115689,0.0006200735980621375,0.09173712624257316,0.004900520928420975,0.1579847004526731,0.006673985560168752,0.0007818624918334375,0.001033480320708725,0.004081514873196189,0.004048360400016677,0.00028141304401258773,0.005410967518447022,0.0005242358013081379,0.0003394703979196825,0.0004837643506155837,0.000493677572234324,0.037543277686834374,0.0004636871390352216,0.00980666677002145,0.0007622195547238124,0.00045834889933089526,0.016959781084567714,0.005147854124728523,0.00045108408594727765,0.0006407047433947875,0.0005298567891370161,0.0040131291811013525,0.00045503778273086167,0.014642386461011238,0.0005650180700756,0.015062555891037686,0.0007102152708774,0.0003081397121608726,0.5921805673662018,0.0006698424573442375,0.010227559330465201,0.0006752436100418125,0.00022742967752610187,0.000542713191315718,0.0003733814750813228
1979,0.0004738323803975167,0.000716099693506225,0.03734911562403107,0.005247686152604941,0.007177875786119325,0.00048216211920030827,0.0009029436062359584,0.013834870166720433,0.004142152301994333,0.024653778792522826,0.00032499334787973683,0.055179167240960496,0.0006054202240104667,0.00039204160387482263,0.0030186533293459082,0.01577892045484375,0.009817668272498433,0.04884999193154189,0.030962849825833166,0.0008802587164297833,0.007801904128883833,0.03866872283668452,0.006297364044037713,0.025796708036813675,0.0007399258278482918,0.002561163455131692,0.006479779522995007,0.000525506033099425,0.000652852623777225,0.00697146012832935,0.002157475487310442,0.003512690557197117,0.00035585897242697826,0.5721229980504984,0.0007735758785743334,0.029959642544964887,0.00239530724701645,0.0022119017503770388,0.028793477071108183,0.0004312042323721583
1980,0.0002627776677137693,0.003997475404058651,0.05895528553391571,0.00046723985255854003,0.0003081315448272056,0.00026739716909403186,0.02622314760778189,0.003930331485521479,0.00025077758348664923,0.006126265416501185,0.00018023460934998733,0.0017876317265107199,0.0003357535724315486,0.00021741818958544685,0.009452387883270432,0.00031618216095388025,0.0040291479114428425,0.01925380038630905,0.057748427125087945,0.0004881733331396,0.014751274764411857,0.00353080328883551,0.0006671258367703806,0.0002889026139494489,0.01654840696432234,0.0034888163759367583,0.0050135848701212534,0.12622963085872643,0.0026674956543568384,0.0003618731018425102,0.00068043681264167,0.00320117379700362,0.00019735204827271303,0.6090829002461785,0.0052482490001192995,0.005980208697642705,0.00043246846889775,0.0001456602668413861,0.0003475876548974339,0.00653806251468945
1981,0.00029936031288583446,0.00045242122989911667,0.10570768892555805,0.0005322867413794667,0.002512706680413677,0.00030462291906772925,0.018970477730781643,0.004863803700933792,0.0013626854880103886,0.0311854342377029,0.0005649066450729783,0.007945278257970674,0.0015279481628639596,0.0002476861060060359,0.00035296658843538426,0.0008722277411418594,0.026533204875128207,0.0003383177519351444,0.0004244750852671083,0.004775234661189217,0.002063765671652213,0.03954469647799263,0.0005823188019410876,0.00454822242927182,0.000467474230341,0.00038659678618945377,0.004873484465166036,0.04851298970114287,0.03804325644483476,0.005776804108320842,0.0009214852583668353,0.011706987221521374,0.010083847635093004,0.5328300072089401,0.0018355194359655,0.0002502430289015333,0.06069148035424681,0.0007044363165329124,0.0008283128475519167,0.02557433773438247
1982,0.0003337297496807426,0.0005043635288491636,0.11312487796751562,0.009331575791983309,0.0003913295380790587,0.0003395965535560523,0.03497884890320685,0.0008406256663367637,0.00031848954627951195,0.0002915219296252845,0.00022889940224182635,0.00045295525914543634,0.0004264097351075182,0.0017248398950969748,0.009869178052309097,0.0017017941301327361,0.0016053150632820814,0.0031938510728727054,0.016405122909770344,0.020755820019481994,0.011787115917233741,0.004392284105067545,0.00016720259215632888,0.0003669086413404521,0.0005211447582011273,0.01275642910815309,0.0038490643284632893,0.0003701245506583208,0.17835493207814562,0.016685749782839935,0.004307634718880299,0.008645611862334,0.0002506386872295872,0.5293765917390724,0.006707568821409454,0.0002789733301304729,0.0012392429281035545,0.0015649987039800036,0.0012549327510547547,0.0003037058809913107
1983,0.0005081169850658001,0.0007679137862330667,0.051689921973224605,0.0009034729140043334,0.0005958149827701334,0.0005170494302551667,0.0009682769727558999,0.04806192875862467,0.00048491316157853333,0.0004438538790846667,0.00034850855898143333,0.06819524551429752,0.0006492259956230999,0.000420408157024,0.0005991051953942333,0.0006113819631372667,0.0004597857841200333,0.10193533280641276,0.0007204796069401666,0.0009439506955918334,0.0005676301003638333,0.0017220784185078334,0.0002545726807482,0.0005586331839185,0.0007934638837961,0.01753258788198137,0.00045018700984773336,0.0005635295353777666,0.10651825195268054,0.0006997317202955667,0.0006195429297335334,0.012909280878185934,0.0003816074959387666,0.5730975131772411,0.0008295487168079001,0.000424748130951,0.0008362376318511666,0.00028165428316356665,0.0006721088317328334,0.00046240443575579996
1984,0.0005657941717835001,0.0008550809310707,0.05022978226051025,0.0010060275962665,0.0006634469120708,0.0005757405533776501,0.0010781876692953,0.001425168427807,0.00053995644449225,0.00049423645595525,0.00038806833324585,0.0007679250829400999,0.0007229206960013999,0.00046812937178950003,0.00066711060208975,0.00068078092573865,0.0005119768174849,0.0006394241454738,0.00080226242081405,0.05168030224367355,0.00063206271774825,0.0019175543451273001,0.007156185181645,0.0006220445466608999,0.0008835312618302,0.0007306720331350001,0.0005012884707082501,0.00062749669095065,0.186342878428549,0.00077915940775725,0.0006898682569478,0.0262939872998247,0.0004249243844566,0.6537312714225012,0.0009237121430208,0.00047296198322695,0.0009311603277071499,0.00031362531967154997,0.000748401000115,0.00051489271653375
