idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
uj0080,4.079952176227217e-05,5.5417937729391467e-05,6.648144184895108e-05,0.1590168166904482,8.011209809154144e-05,0.0019311298588559,0.3809648228507132,2.7113076220040485e-05,5.984070737134053e-05,6.100244581201932e-05,3.7991763259435326e-05,6.482426298682179e-05,5.865441564170296e-05,0.0001041111882874,8.092313340478911e-05,8.212098833255862e-05,0.0001098472324874,6.015167719701232e-05,0.4570220180624654,7.582064708433714e-05
uj0081,0.0865309853749211,0.0001604727104677,0.0001925090973504,0.0013938646336312,0.0002319791397648,0.0109927401579525,0.6548862591351925,7.85108397825003e-05,0.0001732796437694,0.0001766436685612,0.0001100120552204,0.2378230285326123,0.0001698445204671,0.0003014728670722,0.0002343276399136,0.0002377962465576,0.000318082625534,0.000174180113416,0.0055944585343765,0.0002195524634362
uj0083,0.000158333427451,0.0002150640900668,0.0074961063798251,0.0091061523153856,0.0003108963665074,0.0002561571344029,0.4361481500926862,0.0001052195246717,0.000232227827434,0.0002367362633462,0.0001474371716126,0.0002515678443609,0.0002276241059344,0.0004040312377584,0.0003140438053837,0.0003186924009581,0.0076643988982015,0.5213771682091337,0.0002595358370714,0.0147704570678076
uj0086,0.0002022508228405,0.0002747170315183,0.0003295608805398,0.3722166680392373,0.0003971305804246,0.0003272081710319,0.427683141909274,0.1850496436547429,0.0002966415237839,0.0003024004774531,0.0001883322413717,0.0003213459364919,0.0002907608548916,0.0005160985371531,0.0096469129879059,0.000407089023237,0.000544533175825,0.0002981830590864,0.000331524034118,0.000375857059072
uj0088,0.0008054808216375,0.0010940835599942,0.0013125037767884,0.0095032007377961,0.0015816057592507,0.0013031339143528,0.5986232776322957,0.0005352774240367,0.001181399684577,0.0012043351993406,0.0007500489065528,0.0012797870748808,0.0379799998841908,0.0020554055994111,0.3329958016485639,0.0016212660908434,0.0021686489266755,0.0011875389778791,0.001320322200145,0.0014968821807872
uj0090,0.0001733939564228,0.000235520787123,0.0002825395919601,0.0020457316056969,0.0082670580248077,0.0002805225637762,0.8026243270104887,0.0001152279084048,0.0002543171232916,0.0002592543974521,0.000161461258821,0.000275496744716,0.0002492755000669,0.0004424623148828,0.1826554734902587,0.0003490061269664,0.000466839938813,0.0002556387144788,0.0002842226455132,0.0003222302960582
uj0092,5.7999554022295385e-05,0.0080330139198514,9.45083131235112e-05,0.3506705494980236,0.0054167074382175,9.383362562268462e-05,0.4699817252798596,3.854325396502574e-05,0.0663703446861941,0.0981889289858218,5.400811652663747e-05,9.215251014379213e-05,8.338161335515766e-05,0.0001480017958198,0.0001150382515489,0.0001167410914008,0.0001561560091801,8.551008199184089e-05,9.507128750559088e-05,0.0001077846878254
uj0097,0.0002662560688634,0.0003616552745476,0.0004338552658096,0.3561211926747744,0.0005228083905136,0.0004307580067925,0.6117166361693707,0.0001769388653917,0.000390518094686,0.0003980995539017,0.0002479327476824,0.0004230405819561,0.0003827764016755,0.0006794255060059,0.0248715396547059,0.0005359183289454,0.0007168587040814,0.0003925474714958,0.0004364396881965,0.0004948025506031
uj0101,6.116893683044918e-06,8.308568791552738e-06,9.96727152967784e-06,0.06997960054985,1.201085614696514e-05,0.0014080447637562,0.3817665040975956,0.4709005295249504,8.971655281684538e-06,9.145829640162184e-06,5.695938742700494e-06,9.718817957783089e-06,8.79379975608427e-06,1.5608934675281705e-05,1.2132451120877763e-05,1.231204026615184e-05,1.6468914670562068e-05,9.018277626263793e-06,0.0008489158340206,0.0749521349799383
uj0102,0.0003761323154362,0.0005109000383954,0.0006128948962169,0.0044376735007743,0.0523224729168443,0.0006085194871959,0.7953759998602492,0.0002499564626435,0.0005516737169635,0.0005623838270518,0.000350247484898,0.0005976173023731,0.0005407372491869,0.0009598049345178,0.0007460333902258,0.000757076459558,0.0354019634012832,0.1037223735423492,0.0006165458356324,0.0006989933782037
uj0103,3.318625795134509e-05,4.5076851325248056e-05,5.407588576728871e-05,0.271950240353167,6.516303714980835e-05,5.368984222236124e-05,0.3356665961678403,0.0182271064558765,4.867432423319828e-05,4.96192802007952e-05,3.0902432212328966e-05,5.272793944795233e-05,4.770939666432407e-05,8.468385414567779e-05,6.582273182147424e-05,0.0455794288854354,0.0016064372695797,4.892726653261935e-05,0.3231940839351382,0.0030958478332882
uj0104,4.6725660972893007e-05,6.346740496735257e-05,7.613788541256154e-05,0.0261836678154609,9.174839737249034e-05,7.559434296714632e-05,0.6605834609093371,3.1051256305688266e-05,6.853258284014846e-05,6.986306403634058e-05,4.351007495054338e-05,7.424000096836443e-05,6.717398198455586e-05,0.000119233360522,0.3119534278534797,9.404907934813845e-05,0.0001258025663616,6.888872109911638e-05,7.659142941918212e-05,8.68336121940564e-05
uj0107,0.0001340726257925,0.0001821106744996,0.0002184668126038,0.1548078364659915,0.0002632589521874,0.0002169071950111,0.4612545176865231,0.3678315563297022,0.0001966444806218,0.0002004621068218,0.0001248459599198,0.0002130211036382,0.0001927461690662,0.0126002051098435,0.0002659241215169,0.0002698604312712,0.00036097253741,0.0001976663686065,0.0002197681925012,0.0002491566764709
uj0109,0.0449093921711573,0.0001331469044322,0.089782462856023,0.0011565129087967,0.0001924769904023,0.000158587746952,0.7360590136754672,6.514176305083102e-05,0.0001437730321982,0.0001465642200965,9.127885084098762e-05,0.0001557465019889,0.000140922852671,0.0002501371037105,0.0001944255804396,0.000197303541658,0.103330063545933,0.0001445201669953,0.0225663632189489,0.0001821663682366
uj0110,0.0001720303425189,0.000233668592118,0.0002803176291885,0.4660205575035558,0.0003377910102696,0.0002783164634241,0.2851358556839076,0.0001143217270058,0.0002523171091477,0.0002572155553361,0.0001601914866674,0.0002733301686754,0.0002473151345224,0.0004389826793927,0.0003412107239502,0.2441380976494458,0.0004631685915262,0.0002536283070076,0.000281987446783,0.0003196961955565
uj0112,0.0004953834743801,0.0006728787336118,0.0008072106294978,0.1190752506543529,0.0009727126147142,0.0008014480155619,0.7078547002059901,0.000329204101393,0.0007265795344295,0.0007406852395997,0.0004612919678556,0.0007870893391754,0.0007121757058238,0.0012641070274355,0.1595054442880911,0.0009971043473683,0.0013337534689194,0.0007303552971349,0.0008120190838054,0.0009206062708588
uj0114,7.892611023669494e-05,0.0001072052336251,0.0001286074292399,0.3545205421000889,0.0037630304219371,0.0001276893107998,0.2138032496062292,5.24498707378881e-05,0.0001157610202921,0.0001180083872286,7.34945402686901e-05,0.0001254016396643,0.0001134661553578,0.1228752606650803,0.0001565446817004,0.3032354547689095,0.0002124979511039,0.0001163625871164,0.0001293735278572,0.0001466739925253
uj0115,0.0001606591640225,0.0736624922607135,0.0002617886781296,0.0679953265561874,0.0003154630777898,0.0002599197891064,0.4792768010783321,0.0001067650788892,0.0002356389880453,0.0002402136477136,0.0001496028546748,0.0002552630876539,0.0002309676431536,0.0004099659935506,0.3161290139892938,0.0590787889275827,0.0004325532207082,0.0002368635159337,0.0002633481210445,0.0002985643274741
uj0118,0.0002080207539586,0.0002825543215058,0.0003389627882959,0.1831353443941867,0.0004084601565507,0.0003365429592993,0.5254701142719167,0.2759146240461992,0.0003051042886565,0.0003110275371628,0.000193705094964,0.0003305134834645,0.0002990558525633,0.0100403526224998,0.000412595307407,0.0004187026997107,0.0005600679403906,0.00030668980179,0.0003409819478807,0.0003865797315963
uj0121,0.0362911864666465,0.0010552279353728,0.001265891108497,0.3998231302663659,0.0015254361192637,0.0012568540102769,0.5418492721924272,0.000516267414731,0.001139443087887,0.0011615640636293,0.0007234114358637,0.0012343363177401,0.0011168545863313,0.0019824092841974,0.0015408792619388,0.0015636879414764,0.0020916308526345,0.0011453643484129,0.0012734318659291,0.0014437214403776
uj0124,0.0001733939564228,0.0715748261419382,0.0002825395919601,0.2398434161217476,0.0161936475086761,0.0002805225637762,0.5093405161073594,0.1427938386180353,0.00818090660716,0.0002592543974521,0.000161461258821,0.000275496744716,0.0002492755000669,0.0004424623148828,0.0003439153612865,0.0003490061269664,0.000466839938813,0.0002556387144788,0.0002842226455132,0.0082488197799266
